pkl_name,dataset,erro_medio_regressor
moss_ns100_np20_nm6_nc10.pkl,wine.3,0.04676026315789491
moss_ns100_np20_nm6_nc10.pkl,wine-q-red,0.0416272807017546
moss_ns100_np20_nm6_nc10.pkl,wine-q-white,0.14548333333333333
moss_ns100_np20_nm6_nc10.pkl,yeast,0.34148552631578954
moss_ns100_np20_nm6_nc100.pkl,balance.1,0.05857903508771938
moss_ns100_np20_nm6_nc100.pkl,balance.3,0.03916570175438596
moss_ns100_np20_nm6_nc100.pkl,breast-cancer,0.043118508771929666
moss_ns100_np20_nm6_nc100.pkl,cmc.1,0.258534736842105
moss_ns100_np20_nm6_nc100.pkl,cmc.2,0.41109640350877197
moss_ns100_np20_nm6_nc100.pkl,cmc.3,0.3937823684210526
moss_ns100_np20_nm6_nc100.pkl,ctg.1,0.09072140350877156
moss_ns100_np20_nm6_nc100.pkl,ctg.2,0.13151719298245615
moss_ns100_np20_nm6_nc100.pkl,ctg.3,0.08382333333333332
moss_ns100_np20_nm6_nc100.pkl,german,0.2963342105263165
moss_ns100_np20_nm6_nc100.pkl,haberman,0.44593438596491236
moss_ns100_np20_nm6_nc100.pkl,ionosphere,0.05965947368421063
moss_ns100_np20_nm6_nc100.pkl,iris.2,0.04282535087719278
moss_ns100_np20_nm6_nc100.pkl,iris.3,0.028505438596491118
moss_ns100_np20_nm6_nc100.pkl,mammographic,0.09293070175438588
moss_ns100_np20_nm6_nc100.pkl,pageblocks.5,0.2516636842105264
moss_ns100_np20_nm6_nc100.pkl,semeion,0.15075754385964915
moss_ns100_np20_nm6_nc100.pkl,sonar,0.22229842105263167
moss_ns100_np20_nm6_nc100.pkl,spambase,0.03477929824561418
moss_ns100_np20_nm6_nc100.pkl,spectf,0.20176719298245624
moss_ns100_np20_nm6_nc100.pkl,tictactoe,0.07253131578947374
moss_ns100_np20_nm6_nc100.pkl,transfusion,0.35831526315789475
moss_ns100_np20_nm6_nc100.pkl,wdbc,0.03881114035087727
moss_ns100_np20_nm6_nc100.pkl,wine.1,0.020071754385964754
moss_ns100_np20_nm6_nc100.pkl,wine.2,0.024118157894737036
moss_ns100_np20_nm6_nc100.pkl,wine.3,0.04435263157894748
moss_ns100_np20_nm6_nc100.pkl,wine-q-red,0.05521657894736854
moss_ns100_np20_nm6_nc100.pkl,wine-q-white,0.1387088596491229
moss_ns100_np20_nm6_nc100.pkl,yeast,0.3632527192982457
moss_ns100_np30_nm3_nc10.pkl,balance.1,0.04472307017543872
moss_ns100_np30_nm3_nc10.pkl,balance.3,0.04107780701754395
moss_ns100_np30_nm3_nc10.pkl,breast-cancer,0.028427456140350957
moss_ns100_np30_nm3_nc10.pkl,cmc.1,0.26081052631578955
moss_ns100_np30_nm3_nc10.pkl,cmc.2,0.42795245614035105
moss_ns100_np30_nm3_nc10.pkl,cmc.3,0.3822265789473684
moss_ns100_np30_nm3_nc10.pkl,ctg.1,0.09177885964912236
moss_ns100_np30_nm3_nc10.pkl,ctg.2,0.13934096491228107
moss_ns100_np30_nm3_nc10.pkl,ctg.3,0.07326719298245651
moss_ns100_np30_nm3_nc10.pkl,german,0.311018684210527
moss_ns100_np30_nm3_nc10.pkl,haberman,0.4584346491228071
moss_ns100_np30_nm3_nc10.pkl,ionosphere,0.06441061403508781
moss_ns100_np30_nm3_nc10.pkl,iris.2,0.028517280701754234
moss_ns100_np30_nm3_nc10.pkl,iris.3,0.02787122807017539
moss_ns100_np30_nm3_nc10.pkl,mammographic,0.08461964912280666
moss_ns100_np30_nm3_nc10.pkl,pageblocks.5,0.24456043859649138
moss_ns100_np30_nm3_nc10.pkl,semeion,0.1507171929824562
moss_ns100_np30_nm3_nc10.pkl,sonar,0.28337035087719314
moss_ns100_np30_nm3_nc10.pkl,spambase,0.031485964912280784
moss_ns100_np30_nm3_nc10.pkl,spectf,0.17177184210526297
moss_ns100_np30_nm3_nc10.pkl,tictactoe,0.07132140350877209
moss_ns100_np30_nm3_nc10.pkl,transfusion,0.3787656140350875
moss_ns100_np30_nm3_nc10.pkl,wdbc,0.033684824561403905
moss_ns100_np30_nm3_nc10.pkl,wine.1,0.0384615789473684
moss_ns100_np30_nm3_nc10.pkl,wine.2,0.03672850877192981
moss_ns100_np30_nm3_nc10.pkl,wine.3,0.048870614035087835
moss_ns100_np30_nm3_nc10.pkl,wine-q-red,0.06370333333333336
moss_ns100_np30_nm3_nc10.pkl,wine-q-white,0.12513543859649082
moss_ns100_np30_nm3_nc10.pkl,yeast,0.29787412280701764
moss_ns100_np30_nm3_nc100.pkl,balance.1,0.041565087719298434
moss_ns100_np30_nm3_nc100.pkl,balance.3,0.046534122807017596
moss_ns100_np30_nm3_nc100.pkl,breast-cancer,0.029450175438596543
moss_ns100_np30_nm3_nc100.pkl,cmc.1,0.2821168421052633
moss_ns100_np30_nm3_nc100.pkl,cmc.2,0.4255537719298246
moss_ns100_np30_nm3_nc100.pkl,cmc.3,0.40771771929824563
moss_ns100_np30_nm3_nc100.pkl,ctg.1,0.08858201754385932
moss_ns100_np30_nm3_nc100.pkl,ctg.2,0.14974429824561436
moss_ns100_np30_nm3_nc100.pkl,ctg.3,0.0773518421052636
moss_ns100_np30_nm3_nc100.pkl,german,0.2956502631578955
moss_ns100_np30_nm3_nc100.pkl,haberman,0.4668225438596492
moss_ns100_np30_nm3_nc100.pkl,ionosphere,0.05189517543859669
moss_ns100_np30_nm3_nc100.pkl,iris.2,0.03266192982456124
moss_ns100_np30_nm3_nc100.pkl,iris.3,0.02043999999999988
moss_ns100_np30_nm3_nc100.pkl,mammographic,0.09787377192982427
moss_ns100_np30_nm3_nc100.pkl,pageblocks.5,0.23475289473684238
moss_ns100_np30_nm3_nc100.pkl,semeion,0.1601365789473685
moss_ns100_np30_nm3_nc100.pkl,sonar,0.2947879824561404
moss_ns100_np30_nm3_nc100.pkl,spambase,0.04040359649122834
moss_ns100_np30_nm3_nc100.pkl,spectf,0.16952175438596476
moss_ns100_np30_nm3_nc100.pkl,tictactoe,0.06364789473684221
moss_ns100_np30_nm3_nc100.pkl,transfusion,0.38948333333333324
moss_ns100_np30_nm3_nc100.pkl,wdbc,0.0496943859649128
moss_ns100_np30_nm3_nc100.pkl,wine.1,0.02309605263157897
moss_ns100_np30_nm3_nc100.pkl,wine.2,0.028915877192982428
moss_ns100_np30_nm3_nc100.pkl,wine.3,0.042150964912280875
moss_ns100_np30_nm3_nc100.pkl,wine-q-red,0.061215087719298455
moss_ns100_np30_nm3_nc100.pkl,wine-q-white,0.11701728070175417
moss_ns100_np30_nm3_nc100.pkl,yeast,0.3338708771929826
moss_ns100_np30_nm6_nc10.pkl,balance.1,0.04956929824561454
moss_ns100_np30_nm6_nc10.pkl,balance.3,0.035780526315789915
moss_ns100_np30_nm6_nc10.pkl,breast-cancer,0.042927280701754604
moss_ns100_np30_nm6_nc10.pkl,cmc.1,0.25649377192982464
moss_ns100_np30_nm6_nc10.pkl,cmc.2,0.3988892982456138
moss_ns100_np30_nm6_nc10.pkl,cmc.3,0.42997929824561404
moss_ns100_np30_nm6_nc10.pkl,ctg.1,0.0951714035087714
moss_ns100_np30_nm6_nc10.pkl,ctg.2,0.13893754385964943
moss_ns100_np30_nm6_nc10.pkl,ctg.3,0.07545315789473732
moss_ns100_np30_nm6_nc10.pkl,german,0.3050855263157905
moss_ns100_np30_nm6_nc10.pkl,haberman,0.4477997368421053
moss_ns100_np30_nm6_nc10.pkl,ionosphere,0.06329701754386004
moss_ns100_np30_nm6_nc10.pkl,iris.2,0.030794122807017415
moss_ns100_np30_nm6_nc10.pkl,iris.3,0.024796754385964754
moss_ns100_np30_nm6_nc10.pkl,mammographic,0.09609491228070173
moss_ns100_np30_nm6_nc10.pkl,pageblocks.5,0.21692885964912298
moss_ns100_np30_nm6_nc10.pkl,semeion,0.15053184210526302
moss_ns100_np30_nm6_nc10.pkl,sonar,0.264952807017544
moss_ns100_np30_nm6_nc10.pkl,spambase,0.035093245614035616
moss_ns100_np30_nm6_nc10.pkl,spectf,0.20584149122807027
moss_ns100_np30_nm6_nc10.pkl,tictactoe,0.06451017543859679
moss_ns100_np30_nm6_nc10.pkl,transfusion,0.34469421052631555
moss_ns100_np30_nm6_nc10.pkl,wdbc,0.04201403508772009
moss_ns100_np30_nm6_nc10.pkl,wine.1,0.028397807017544036
moss_ns100_np30_nm6_nc10.pkl,wine.2,0.02276640350877201
moss_ns100_np30_nm6_nc10.pkl,wine.3,0.04302236842105287
moss_ns100_np30_nm6_nc10.pkl,wine-q-red,0.07486429824561389
moss_ns100_np30_nm6_nc10.pkl,wine-q-white,0.13308929824561358
moss_ns100_np30_nm6_nc10.pkl,yeast,0.3549971929824562
moss_ns100_np30_nm6_nc100.pkl,balance.1,0.03920122807017562
moss_ns100_np30_nm6_nc100.pkl,balance.3,0.050131228070175955
moss_ns100_np30_nm6_nc100.pkl,breast-cancer,0.03269675438596506
moss_ns100_np30_nm6_nc100.pkl,cmc.1,0.26311500000000015
moss_ns100_np30_nm6_nc100.pkl,cmc.2,0.40689824561403504
moss_ns100_np30_nm6_nc100.pkl,cmc.3,0.4234963157894736
moss_ns100_np30_nm6_nc100.pkl,ctg.1,0.08986526315789443
moss_ns100_np30_nm6_nc100.pkl,ctg.2,0.12606114035087743
moss_ns100_np30_nm6_nc100.pkl,ctg.3,0.08118719298245647
moss_ns100_np30_nm6_nc100.pkl,german,0.359974649122808
moss_ns100_np30_nm6_nc100.pkl,haberman,0.4452955263157895
moss_ns100_np30_nm6_nc100.pkl,ionosphere,0.05311403508771962
moss_ns100_np30_nm6_nc100.pkl,iris.2,0.028642543859648952
moss_ns100_np30_nm6_nc100.pkl,iris.3,0.03390526315789458
moss_ns100_np30_nm6_nc100.pkl,mammographic,0.10447201754385957
moss_ns100_np30_nm6_nc100.pkl,pageblocks.5,0.24209324561403536
moss_ns100_np30_nm6_nc100.pkl,semeion,0.1457063157894736
moss_ns100_np30_nm6_nc100.pkl,sonar,0.278765350877193
moss_ns100_np30_nm6_nc100.pkl,spambase,0.03859771929824618
moss_ns100_np30_nm6_nc100.pkl,spectf,0.19920894736842112
moss_ns100_np30_nm6_nc100.pkl,tictactoe,0.06956964912280733
moss_ns100_np30_nm6_nc100.pkl,transfusion,0.34913087719298214
moss_ns100_np30_nm6_nc100.pkl,wdbc,0.04537842105263205
moss_ns100_np30_nm6_nc100.pkl,wine.1,0.02082657894736861
moss_ns100_np30_nm6_nc100.pkl,wine.2,0.024681315789473943
moss_ns100_np30_nm6_nc100.pkl,wine.3,0.044004473684210677
moss_ns100_np30_nm6_nc100.pkl,wine-q-red,0.08536578947368435
moss_ns100_np30_nm6_nc100.pkl,wine-q-white,0.12434561403508729
moss_ns100_np30_nm6_nc100.pkl,yeast,0.34798201754385966
moss_ns10_np20_nm3_nc10.pkl,balance.1,0.0656268506683374
moss_ns10_np20_nm3_nc10.pkl,balance.3,0.06805975999025327
moss_ns10_np20_nm3_nc10.pkl,breast-cancer,0.060364160923141036
moss_ns10_np20_nm3_nc10.pkl,cmc.1,0.1865501716791981
moss_ns10_np20_nm3_nc10.pkl,cmc.2,0.370783539299638
moss_ns10_np20_nm3_nc10.pkl,cmc.3,0.2711623113686996
moss_ns10_np20_nm3_nc10.pkl,ctg.1,0.09697164901837943
moss_ns10_np20_nm3_nc10.pkl,ctg.2,0.15001691019214694
moss_ns10_np20_nm3_nc10.pkl,ctg.3,0.09385520140629336
moss_ns10_np20_nm3_nc10.pkl,german,0.3198007554302417
moss_ns10_np20_nm3_nc10.pkl,haberman,0.3952058738512948
moss_ns10_np20_nm3_nc10.pkl,ionosphere,0.06284324101921458
moss_ns10_np20_nm3_nc10.pkl,iris.2,0.056469410609857926
moss_ns10_np20_nm3_nc10.pkl,iris.3,0.05872316830270119
moss_ns10_np20_nm3_nc10.pkl,mammographic,0.11212141301169581
moss_ns10_np20_nm3_nc10.pkl,pageblocks.5,0.22373336086744638
moss_ns10_np20_nm3_nc10.pkl,semeion,0.14662677676830968
moss_ns10_np20_nm3_nc10.pkl,sonar,0.23531064578111946
moss_ns10_np20_nm3_nc10.pkl,spambase,0.06341780969785561
moss_ns10_np20_nm3_nc10.pkl,spectf,0.3386528137009191
moss_ns10_np20_nm3_nc10.pkl,tictactoe,0.07201085369674187
moss_ns10_np20_nm3_nc10.pkl,transfusion,0.32632985188666114
moss_ns10_np20_nm3_nc10.pkl,wdbc,0.06503439926204382
moss_ns10_np20_nm3_nc10.pkl,wine.1,0.05689289411027567
moss_ns10_np20_nm3_nc10.pkl,wine.2,0.06036655875800599
moss_ns10_np20_nm3_nc10.pkl,wine.3,0.057054583472570364
moss_ns10_np20_nm3_nc10.pkl,wine-q-red,0.09206401016429955
moss_ns10_np20_nm3_nc10.pkl,wine-q-white,0.1440268140490112
moss_ns10_np20_nm3_nc10.pkl,yeast,0.294203889898357
moss_ns10_np20_nm3_nc100.pkl,balance.1,0.06381530092592577
moss_ns10_np20_nm3_nc100.pkl,balance.3,0.06276662190197695
moss_ns10_np20_nm3_nc100.pkl,breast-cancer,0.06181089306599813
moss_ns10_np20_nm3_nc100.pkl,cmc.1,0.1553180627262603
moss_ns10_np20_nm3_nc100.pkl,cmc.2,0.37617712921191854
moss_ns10_np20_nm3_nc100.pkl,cmc.3,0.26409675368978003
moss_ns10_np20_nm3_nc100.pkl,ctg.1,0.103103199317739
moss_ns10_np20_nm3_nc100.pkl,ctg.2,0.14752795568783061
moss_ns10_np20_nm3_nc100.pkl,ctg.3,0.08612483340295167
moss_ns10_np20_nm3_nc100.pkl,german,0.33515678359092127
moss_ns10_np20_nm3_nc100.pkl,haberman,0.40272718452380935
moss_ns10_np20_nm3_nc100.pkl,ionosphere,0.0704990001740461
moss_ns10_np20_nm3_nc100.pkl,iris.2,0.060071552979671324
moss_ns10_np20_nm3_nc100.pkl,iris.3,0.060385832149818915
moss_ns10_np20_nm3_nc100.pkl,mammographic,0.10282940048036758
moss_ns10_np20_nm3_nc100.pkl,pageblocks.5,0.19526045265942638
moss_ns10_np20_nm3_nc100.pkl,semeion,0.1696291701127819
moss_ns10_np20_nm3_nc100.pkl,sonar,0.24074692133110545
moss_ns10_np20_nm3_nc100.pkl,spambase,0.06459500194931757
moss_ns10_np20_nm3_nc100.pkl,spectf,0.3412720040726818
moss_ns10_np20_nm3_nc100.pkl,tictactoe,0.05908649230715681
moss_ns10_np20_nm3_nc100.pkl,transfusion,0.33366687496519076
moss_ns10_np20_nm3_nc100.pkl,wdbc,0.0620183802561959
moss_ns10_np20_nm3_nc100.pkl,wine.1,0.051444522347535424
moss_ns10_np20_nm3_nc100.pkl,wine.2,0.060015981272625855
moss_ns10_np20_nm3_nc100.pkl,wine.3,0.05654068643831809
moss_ns10_np20_nm3_nc100.pkl,wine-q-red,0.11637241374268985
moss_ns10_np20_nm3_nc100.pkl,wine-q-white,0.14292402206906143
moss_ns10_np20_nm3_nc100.pkl,yeast,0.3043286855332776
moss_ns10_np20_nm6_nc10.pkl,balance.1,0.0735711758563073
moss_ns10_np20_nm6_nc10.pkl,balance.3,0.07671776605339091
moss_ns10_np20_nm6_nc10.pkl,breast-cancer,0.06348795618781791
moss_ns10_np20_nm6_nc10.pkl,cmc.1,0.3338878191311611
moss_ns10_np20_nm6_nc10.pkl,cmc.2,0.42670290246449444
moss_ns10_np20_nm6_nc10.pkl,cmc.3,0.37155711695906424
moss_ns10_np20_nm6_nc10.pkl,ctg.1,0.08260847263043976
moss_ns10_np20_nm6_nc10.pkl,ctg.2,0.14521441405597324
moss_ns10_np20_nm6_nc10.pkl,ctg.3,0.053469974614566866
moss_ns10_np20_nm6_nc10.pkl,german,0.3723782867585623
moss_ns10_np20_nm6_nc10.pkl,haberman,0.44708782946950726
moss_ns10_np20_nm6_nc10.pkl,ionosphere,0.08035269381787791
moss_ns10_np20_nm6_nc10.pkl,iris.2,0.062413700317713414
moss_ns10_np20_nm6_nc10.pkl,iris.3,0.06499227738538255
moss_ns10_np20_nm6_nc10.pkl,mammographic,0.07655540893901426
moss_ns10_np20_nm6_nc10.pkl,pageblocks.5,0.25756487737335765
moss_ns10_np20_nm6_nc10.pkl,semeion,0.18776531619769105
moss_ns10_np20_nm6_nc10.pkl,sonar,0.2925386837928154
moss_ns10_np20_nm6_nc10.pkl,spambase,0.07853624422799399
moss_ns10_np20_nm6_nc10.pkl,spectf,0.2204400133667504
moss_ns10_np20_nm6_nc10.pkl,tictactoe,0.0932868927527149
moss_ns10_np20_nm6_nc10.pkl,transfusion,0.4049689008980784
moss_ns10_np20_nm6_nc10.pkl,wdbc,0.06930914332232077
moss_ns10_np20_nm6_nc10.pkl,wine.1,0.07205996871914623
moss_ns10_np20_nm6_nc10.pkl,wine.2,0.0955193152103743
moss_ns10_np20_nm6_nc10.pkl,wine.3,0.0690167391395153
moss_ns10_np20_nm6_nc10.pkl,wine-q-red,0.08057139766081853
moss_ns10_np20_nm6_nc10.pkl,wine-q-white,0.10737072096908931
moss_ns10_np20_nm6_nc10.pkl,yeast,0.3489832687969926
moss_ns10_np20_nm6_nc100.pkl,balance.1,0.06654985505430235
moss_ns10_np20_nm6_nc100.pkl,balance.3,0.06250983176691724
moss_ns10_np20_nm6_nc100.pkl,breast-cancer,0.06313817921065269
moss_ns10_np20_nm6_nc100.pkl,cmc.1,0.2981286635338345
moss_ns10_np20_nm6_nc100.pkl,cmc.2,0.4197275472013366
moss_ns10_np20_nm6_nc100.pkl,cmc.3,0.371611204051796
moss_ns10_np20_nm6_nc100.pkl,ctg.1,0.08192480092276183
moss_ns10_np20_nm6_nc100.pkl,ctg.2,0.1311206122598162
moss_ns10_np20_nm6_nc100.pkl,ctg.3,0.046936821219715964
moss_ns10_np20_nm6_nc100.pkl,german,0.31591971512113587
moss_ns10_np20_nm6_nc100.pkl,haberman,0.4333090483500418
moss_ns10_np20_nm6_nc100.pkl,ionosphere,0.07665409325396816
moss_ns10_np20_nm6_nc100.pkl,iris.2,0.0587988976861345
moss_ns10_np20_nm6_nc100.pkl,iris.3,0.060842948229158755
moss_ns10_np20_nm6_nc100.pkl,mammographic,0.0873125939849625
moss_ns10_np20_nm6_nc100.pkl,pageblocks.5,0.25006137604427725
moss_ns10_np20_nm6_nc100.pkl,semeion,0.14813062928153717
moss_ns10_np20_nm6_nc100.pkl,sonar,0.2845311332497911
moss_ns10_np20_nm6_nc100.pkl,spambase,0.06895637447786129
moss_ns10_np20_nm6_nc100.pkl,spectf,0.19668525730994157
moss_ns10_np20_nm6_nc100.pkl,tictactoe,0.08541610797827892
moss_ns10_np20_nm6_nc100.pkl,transfusion,0.40277061121553853
moss_ns10_np20_nm6_nc100.pkl,wdbc,0.0691366581510593
moss_ns10_np20_nm6_nc100.pkl,wine.1,0.07371695903584721
moss_ns10_np20_nm6_nc100.pkl,wine.2,0.08292460645932993
moss_ns10_np20_nm6_nc100.pkl,wine.3,0.06664590768588131
moss_ns10_np20_nm6_nc100.pkl,wine-q-red,0.07695389933166243
moss_ns10_np20_nm6_nc100.pkl,wine-q-white,0.1396511737677526
moss_ns10_np20_nm6_nc100.pkl,yeast,0.32120703341687545
moss_ns10_np30_nm3_nc10.pkl,balance.1,0.07192854447672231
moss_ns10_np30_nm3_nc10.pkl,balance.3,0.06769088756613777
moss_ns10_np30_nm3_nc10.pkl,breast-cancer,0.06660332608035252
moss_ns10_np30_nm3_nc10.pkl,cmc.1,0.15984140542328035
moss_ns10_np30_nm3_nc10.pkl,cmc.2,0.38174978648008906
moss_ns10_np30_nm3_nc10.pkl,cmc.3,0.2687373003341687
moss_ns10_np30_nm3_nc10.pkl,ctg.1,0.10342117915369217
moss_ns10_np30_nm3_nc10.pkl,ctg.2,0.15169931744133067
moss_ns10_np30_nm3_nc10.pkl,ctg.3,0.0842191037853473
moss_ns10_np30_nm3_nc10.pkl,german,0.32741637395572215
moss_ns10_np30_nm3_nc10.pkl,haberman,0.4112692846003898
moss_ns10_np30_nm3_nc10.pkl,ionosphere,0.06366120970355198
moss_ns10_np30_nm3_nc10.pkl,iris.2,0.06619850210121273
moss_ns10_np30_nm3_nc10.pkl,iris.3,0.06408220502329058
moss_ns10_np30_nm3_nc10.pkl,mammographic,0.12533149056353024
moss_ns10_np30_nm3_nc10.pkl,pageblocks.5,0.21376308723708068
moss_ns10_np30_nm3_nc10.pkl,semeion,0.15059241161494455
moss_ns10_np30_nm3_nc10.pkl,sonar,0.22754305510303532
moss_ns10_np30_nm3_nc10.pkl,spambase,0.0654292418198275
moss_ns10_np30_nm3_nc10.pkl,spectf,0.35154530753968255
moss_ns10_np30_nm3_nc10.pkl,tictactoe,0.0747223768100808
moss_ns10_np30_nm3_nc10.pkl,transfusion,0.33485015114174316
moss_ns10_np30_nm3_nc10.pkl,wdbc,0.06265059522227297
moss_ns10_np30_nm3_nc10.pkl,wine.1,0.061406446415913585
moss_ns10_np30_nm3_nc10.pkl,wine.2,0.06889425925293034
moss_ns10_np30_nm3_nc10.pkl,wine.3,0.060028356823245095
moss_ns10_np30_nm3_nc10.pkl,wine-q-red,0.10828939346155805
moss_ns10_np30_nm3_nc10.pkl,wine-q-white,0.1547808837149692
moss_ns10_np30_nm3_nc10.pkl,yeast,0.28809269263436355
moss_ns10_np30_nm3_nc100.pkl,balance.1,0.08733187094946981
moss_ns10_np30_nm3_nc100.pkl,balance.3,0.0679870324105721
moss_ns10_np30_nm3_nc100.pkl,breast-cancer,0.06686630735930754
moss_ns10_np30_nm3_nc100.pkl,cmc.1,0.1804041469646338
moss_ns10_np30_nm3_nc100.pkl,cmc.2,0.37922534043441936
moss_ns10_np30_nm3_nc100.pkl,cmc.3,0.26926469388749646
moss_ns10_np30_nm3_nc100.pkl,ctg.1,0.0889230214899623
moss_ns10_np30_nm3_nc100.pkl,ctg.2,0.13634058110870625
